time_stamp,value_int
2016-10-18 11:08:00,25
2016-10-18 11:08:10,24
2016-10-18 11:08:20,24
2016-10-18 11:08:30,25
2016-10-18 11:08:40,24
2016-10-18 11:08:50,25
2016-10-18 11:09:00,25
2016-10-18 11:09:10,25
2016-10-18 11:09:20,24
2016-10-18 11:09:30,25
2016-10-18 11:09:40,25
2016-10-18 11:09:50,24
2016-10-18 11:10:00,25
2016-10-18 11:10:10,25
2016-10-18 11:10:20,25
2016-10-18 11:10:30,25
2016-10-18 11:10:40,25
2016-10-18 11:10:50,25
2016-10-18 11:11:00,25
2016-10-18 11:11:10,24
2016-10-18 11:11:20,25
2016-10-18 11:11:30,24
2016-10-18 11:11:40,25
2016-10-18 11:11:50,25
2016-10-18 11:12:00,24
2016-10-18 11:12:10,25
2016-10-18 11:12:20,25
2016-10-18 11:12:30,24
2016-10-18 11:12:40,25
2016-10-18 11:12:50,25
2016-10-18 11:13:00,25
2016-10-18 11:13:10,24
2016-10-18 11:13:20,24
2016-10-18 11:13:30,25
2016-10-18 11:13:40,25
2016-10-18 11:13:50,25
2016-10-18 11:14:00,24
2016-10-18 11:14:10,25
2016-10-18 11:14:20,25
2016-10-18 11:14:30,25
2016-10-18 11:14:40,25
2016-10-18 11:14:50,24
2016-10-18 11:15:00,25
2016-10-18 11:15:10,25
2016-10-18 11:15:20,24
2016-10-18 11:15:30,25
2016-10-18 11:15:40,25
2016-10-18 11:15:50,25
2016-10-18 11:16:00,24
2016-10-18 11:16:10,25
2016-10-18 11:16:21,25
2016-10-18 11:16:30,25
2016-10-18 11:16:41,24
2016-10-18 11:16:50,25
2016-10-18 11:17:00,25
2016-10-18 11:17:11,25
2016-10-18 11:17:20,25
2016-10-18 11:17:31,25
2016-10-18 11:17:40,25
2016-10-18 11:17:51,25
2016-10-18 11:18:00,25
2016-10-18 11:18:10,24
2016-10-18 11:18:21,24
2016-10-18 11:18:30,25
2016-10-18 11:18:40,25
2016-10-18 11:18:51,25
2016-10-18 11:19:00,25
2016-10-18 11:19:11,24
2016-10-18 11:19:20,24
2016-10-18 11:19:30,25
2016-10-18 11:19:41,25
2016-10-18 11:19:51,24
2016-10-18 11:20:01,25
2016-10-18 11:20:11,25
2016-10-18 11:20:21,25
2016-10-18 11:20:31,25
2016-10-18 11:20:41,24
2016-10-18 11:20:51,25
2016-10-18 11:21:01,25
2016-10-18 11:21:11,25
2016-10-18 11:21:21,24
2016-10-18 11:21:31,25
2016-10-18 11:21:41,25
2016-10-18 11:21:51,24
2016-10-18 11:22:01,24
2016-10-18 11:22:11,24
2016-10-18 11:22:21,24
2016-10-18 11:22:31,25
2016-10-18 11:22:41,24
2016-10-18 11:22:51,24
2016-10-18 11:23:01,25
2016-10-18 11:23:11,25
2016-10-18 11:23:21,25
2016-10-18 11:23:31,24
